timestamp,senderNodeId,receiverNodeId,packetSize,interArrivalTime,packetType,isSenderAttacker,label
21.0004,0,2,512,0.1,ATTACK,1,ATTACK
21.1,0,0,512,0.1,ATTACK,1,ATTACK
21.1004,0,1,512,0.1,ATTACK,1,ATTACK
21.1004,0,2,512,0.1,ATTACK,1,ATTACK
21.2,0,0,512,0.1,ATTACK,1,ATTACK
21.2004,0,1,512,0.1,ATTACK,1,ATTACK
21.2004,0,2,512,0.1,ATTACK,1,ATTACK
21.3,0,0,512,0.1,ATTACK,1,ATTACK
21.3004,0,1,512,0.1,ATTACK,1,ATTACK
21.3004,0,2,512,0.1,ATTACK,1,ATTACK
21.4,0,0,512,0.1,ATTACK,1,ATTACK
21.4004,0,1,512,0.1,ATTACK,1,ATTACK
21.4004,0,2,512,0.1,ATTACK,1,ATTACK
21.5,0,0,512,0.1,ATTACK,1,ATTACK
21.5004,0,1,512,0.1,ATTACK,1,ATTACK
21.5004,0,2,512,0.1,ATTACK,1,ATTACK
21.6,0,0,512,0.1,ATTACK,1,ATTACK
21.6004,0,1,512,0.1,ATTACK,1,ATTACK
21.6004,0,2,512,0.1,ATTACK,1,ATTACK
21.7,0,0,512,0.1,ATTACK,1,ATTACK
21.7004,0,1,512,0.1,ATTACK,1,ATTACK
21.7004,0,2,512,0.1,ATTACK,1,ATTACK
21.8,0,0,512,0.1,ATTACK,1,ATTACK
21.8004,0,1,512,0.1,ATTACK,1,ATTACK
21.8004,0,2,512,0.1,ATTACK,1,ATTACK
21.9,0,0,512,0.1,ATTACK,1,ATTACK
21.9004,0,1,512,0.1,ATTACK,1,ATTACK
21.9004,0,2,512,0.1,ATTACK,1,ATTACK
22,0,0,512,0.1,ATTACK,1,ATTACK
22.0004,0,1,512,0.1,ATTACK,1,ATTACK
22.0004,0,2,512,0.1,ATTACK,1,ATTACK
22.1,0,0,512,0.1,ATTACK,1,ATTACK
22.1004,0,1,512,0.1,ATTACK,1,ATTACK
22.1004,0,2,512,0.1,ATTACK,1,ATTACK
22.2,0,0,512,0.1,ATTACK,1,ATTACK
22.2004,0,1,512,0.1,ATTACK,1,ATTACK
22.2004,0,2,512,0.1,ATTACK,1,ATTACK
22.3,0,0,512,0.1,ATTACK,1,ATTACK
22.3004,0,1,512,0.1,ATTACK,1,ATTACK
22.3004,0,2,512,0.1,ATTACK,1,ATTACK
22.4,0,0,512,0.1,ATTACK,1,ATTACK
22.4004,0,1,512,0.1,ATTACK,1,ATTACK
22.4004,0,2,512,0.1,ATTACK,1,ATTACK
22.5,0,0,512,0.1,ATTACK,1,ATTACK
22.5004,0,1,512,0.1,ATTACK,1,ATTACK
22.5004,0,2,512,0.1,ATTACK,1,ATTACK
22.6,0,0,512,0.1,ATTACK,1,ATTACK
22.6004,0,1,512,0.1,ATTACK,1,ATTACK
22.6004,0,2,512,0.1,ATTACK,1,ATTACK
22.7,0,0,512,0.1,ATTACK,1,ATTACK
22.7004,0,1,512,0.1,ATTACK,1,ATTACK
22.7004,0,2,512,0.1,ATTACK,1,ATTACK
22.8,0,0,512,0.1,ATTACK,1,ATTACK
22.8004,0,1,512,0.1,ATTACK,1,ATTACK
22.8004,0,2,512,0.1,ATTACK,1,ATTACK
22.9,0,0,512,0.1,ATTACK,1,ATTACK
22.9004,0,1,512,0.1,ATTACK,1,ATTACK
22.9004,0,2,512,0.1,ATTACK,1,ATTACK
23,0,0,512,0.1,ATTACK,1,ATTACK
23.0004,0,1,512,0.1,ATTACK,1,ATTACK
23.0004,0,2,512,0.1,ATTACK,1,ATTACK
23.1,0,0,512,0.1,ATTACK,1,ATTACK
23.1004,0,1,512,0.1,ATTACK,1,ATTACK
23.1004,0,2,512,0.1,ATTACK,1,ATTACK
23.2,0,0,512,0.1,ATTACK,1,ATTACK
23.2004,0,1,512,0.1,ATTACK,1,ATTACK
23.2004,0,2,512,0.1,ATTACK,1,ATTACK
23.3,0,0,512,0.1,ATTACK,1,ATTACK
23.3004,0,1,512,0.1,ATTACK,1,ATTACK
23.3004,0,2,512,0.1,ATTACK,1,ATTACK
23.4,0,0,512,0.1,ATTACK,1,ATTACK
23.4004,0,1,512,0.1,ATTACK,1,ATTACK
23.4004,0,2,512,0.1,ATTACK,1,ATTACK
23.5,0,0,512,0.1,ATTACK,1,ATTACK
23.5004,0,1,512,0.1,ATTACK,1,ATTACK
23.5004,0,2,512,0.1,ATTACK,1,ATTACK
23.6,0,0,512,0.1,ATTACK,1,ATTACK
23.6004,0,1,512,0.1,ATTACK,1,ATTACK
23.6004,0,2,512,0.1,ATTACK,1,ATTACK
23.7,0,0,512,0.1,ATTACK,1,ATTACK
23.7004,0,1,512,0.1,ATTACK,1,ATTACK
23.7004,0,2,512,0.1,ATTACK,1,ATTACK
23.8,0,0,512,0.1,ATTACK,1,ATTACK
23.8004,0,1,512,0.1,ATTACK,1,ATTACK
23.8004,0,2,512,0.1,ATTACK,1,ATTACK
23.9,0,0,512,0.1,ATTACK,1,ATTACK
23.9004,0,1,512,0.1,ATTACK,1,ATTACK
23.9004,0,2,512,0.1,ATTACK,1,ATTACK
24,0,0,512,0.1,ATTACK,1,ATTACK
24.0004,0,1,512,0.1,ATTACK,1,ATTACK
24.0004,0,2,512,0.1,ATTACK,1,ATTACK
24.1,0,0,512,0.1,ATTACK,1,ATTACK
24.1004,0,1,512,0.1,ATTACK,1,ATTACK
24.1004,0,2,512,0.1,ATTACK,1,ATTACK
24.2,0,0,512,0.1,ATTACK,1,ATTACK
24.2004,0,1,512,0.1,ATTACK,1,ATTACK
24.2004,0,2,512,0.1,ATTACK,1,ATTACK
24.3,0,0,512,0.1,ATTACK,1,ATTACK
24.3004,0,1,512,0.1,ATTACK,1,ATTACK
24.3004,0,2,512,0.1,ATTACK,1,ATTACK
24.4,0,0,512,0.1,ATTACK,1,ATTACK
24.4004,0,1,512,0.1,ATTACK,1,ATTACK
24.4004,0,2,512,0.1,ATTACK,1,ATTACK
24.5,0,0,512,0.1,ATTACK,1,ATTACK
24.5004,0,1,512,0.1,ATTACK,1,ATTACK
24.5004,0,2,512,0.1,ATTACK,1,ATTACK
24.6,0,0,512,0.1,ATTACK,1,ATTACK
24.6004,0,1,512,0.1,ATTACK,1,ATTACK
24.6004,0,2,512,0.1,ATTACK,1,ATTACK
24.7,0,0,512,0.1,ATTACK,1,ATTACK
24.7004,0,1,512,0.1,ATTACK,1,ATTACK
24.7004,0,2,512,0.1,ATTACK,1,ATTACK
24.8,0,0,512,0.1,ATTACK,1,ATTACK
24.8004,0,1,512,0.1,ATTACK,1,ATTACK
24.8004,0,2,512,0.1,ATTACK,1,ATTACK
24.9,0,0,512,0.1,ATTACK,1,ATTACK
24.9004,0,1,512,0.1,ATTACK,1,ATTACK
24.9004,0,2,512,0.1,ATTACK,1,ATTACK
